question_id,AMR_Depth
mmlu_college_biology_row_30,8
mmlu_college_biology_row_31,5
mmlu_college_biology_row_32,6
mmlu_college_biology_row_33,6
mmlu_college_biology_row_34,8
mmlu_college_biology_row_35,5
mmlu_college_biology_row_36,5
mmlu_college_biology_row_37,4
mmlu_college_biology_row_38,5
mmlu_college_biology_row_39,7
mmlu_college_biology_row_40,4
mmlu_college_biology_row_41,4
mmlu_college_biology_row_42,5
mmlu_college_biology_row_43,9
mmlu_college_biology_row_44,6
mmlu_college_biology_row_45,4
mmlu_college_biology_row_46,8
mmlu_college_biology_row_47,8
mmlu_college_biology_row_48,5
mmlu_college_biology_row_49,5
mmlu_college_biology_row_50,5
mmlu_college_biology_row_51,6
mmlu_college_biology_row_52,9
mmlu_college_biology_row_53,6
mmlu_college_biology_row_54,6
mmlu_college_biology_row_55,7
mmlu_college_biology_row_56,5
mmlu_college_biology_row_57,4
mmlu_college_biology_row_58,9
mmlu_college_biology_row_59,8
mmlu_college_biology_row_60,4
mmlu_college_biology_row_61,4
mmlu_college_biology_row_62,5
mmlu_college_biology_row_63,5
mmlu_college_biology_row_64,4
mmlu_college_biology_row_65,6
mmlu_college_biology_row_66,4
mmlu_college_biology_row_67,6
mmlu_college_biology_row_68,4
mmlu_college_biology_row_69,5
mmlu_college_biology_row_70,6
mmlu_college_biology_row_71,4
mmlu_college_biology_row_72,5
mmlu_college_biology_row_73,8
mmlu_college_biology_row_74,7
mmlu_college_biology_row_75,5
mmlu_college_biology_row_76,4
mmlu_college_biology_row_77,8
mmlu_college_biology_row_78,5
mmlu_college_biology_row_79,6
mmlu_college_biology_row_80,7
mmlu_college_biology_row_81,7
mmlu_college_biology_row_82,6
mmlu_college_biology_row_83,6
mmlu_college_biology_row_84,6
mmlu_college_biology_row_85,7
mmlu_college_biology_row_86,6
mmlu_college_biology_row_87,9
mmlu_college_biology_row_88,7
mmlu_college_biology_row_89,6
mmlu_college_biology_row_90,4
mmlu_college_biology_row_91,7
mmlu_college_biology_row_92,4
mmlu_college_biology_row_93,4
mmlu_college_biology_row_94,4
mmlu_college_biology_row_95,5
mmlu_college_biology_row_96,5
mmlu_college_biology_row_97,4
mmlu_college_biology_row_98,5
mmlu_college_biology_row_99,3
mmlu_college_biology_row_100,7
mmlu_college_biology_row_101,5
mmlu_college_biology_row_102,6
mmlu_college_biology_row_103,4
mmlu_college_biology_row_104,6
mmlu_college_biology_row_105,6
mmlu_college_biology_row_106,4
mmlu_college_biology_row_107,7
mmlu_college_biology_row_108,10
mmlu_college_biology_row_109,5
mmlu_college_biology_row_110,4
mmlu_college_biology_row_111,4
mmlu_college_biology_row_112,6
mmlu_college_biology_row_113,8
mmlu_college_biology_row_114,4
mmlu_college_biology_row_115,6
mmlu_college_biology_row_116,4
mmlu_college_biology_row_117,5
mmlu_college_biology_row_118,4
mmlu_college_biology_row_119,4
mmlu_college_biology_row_120,7
mmlu_college_biology_row_121,4
mmlu_college_biology_row_122,6
mmlu_college_biology_row_123,9
mmlu_college_biology_row_124,9
mmlu_college_biology_row_125,6
mmlu_college_biology_row_126,7
mmlu_college_biology_row_127,6
mmlu_college_biology_row_128,5
mmlu_college_biology_row_129,5
mmlu_college_biology_row_130,8
mmlu_college_biology_row_131,5
mmlu_college_biology_row_132,4
mmlu_college_biology_row_133,4
mmlu_college_biology_row_134,4
mmlu_college_biology_row_135,7
mmlu_college_biology_row_136,3
mmlu_college_biology_row_137,7
mmlu_college_biology_row_138,4
mmlu_college_biology_row_139,4
mmlu_college_biology_row_140,4
mmlu_college_biology_row_141,4
mmlu_college_biology_row_142,4
mmlu_college_biology_row_143,7
mmlu_college_chemistry_row_0,6
mmlu_college_chemistry_row_1,6
mmlu_college_chemistry_row_2,4
mmlu_college_chemistry_row_3,6
mmlu_college_chemistry_row_4,6
mmlu_college_chemistry_row_5,7
mmlu_college_chemistry_row_6,6
mmlu_college_chemistry_row_7,5
mmlu_college_chemistry_row_8,4
mmlu_college_chemistry_row_9,8
mmlu_college_chemistry_row_10,5
mmlu_college_chemistry_row_11,6
mmlu_college_chemistry_row_12,6
mmlu_college_chemistry_row_13,3
mmlu_college_chemistry_row_14,4
mmlu_college_chemistry_row_15,7
mmlu_college_chemistry_row_16,5
mmlu_college_chemistry_row_17,8
mmlu_college_chemistry_row_18,8
mmlu_college_chemistry_row_19,6
mmlu_college_chemistry_row_20,8
mmlu_college_chemistry_row_21,6
mmlu_college_chemistry_row_22,5
mmlu_college_chemistry_row_23,3
mmlu_college_chemistry_row_24,4
mmlu_college_chemistry_row_25,7
mmlu_college_chemistry_row_26,5
mmlu_college_chemistry_row_27,7
mmlu_college_chemistry_row_28,5
mmlu_college_chemistry_row_29,8
mmlu_college_chemistry_row_30,7
mmlu_college_chemistry_row_31,6
mmlu_college_chemistry_row_32,4
mmlu_college_chemistry_row_33,10
mmlu_college_chemistry_row_34,7
mmlu_college_chemistry_row_35,8
mmlu_college_chemistry_row_36,6
mmlu_college_chemistry_row_37,6
mmlu_college_chemistry_row_38,8
mmlu_college_chemistry_row_39,5
mmlu_college_chemistry_row_40,6
mmlu_college_chemistry_row_41,5
mmlu_college_chemistry_row_42,5
mmlu_college_chemistry_row_43,4
mmlu_college_chemistry_row_44,3
mmlu_college_chemistry_row_45,5
mmlu_college_chemistry_row_46,6
mmlu_college_chemistry_row_47,7
mmlu_college_chemistry_row_48,4
mmlu_college_chemistry_row_49,6
mmlu_college_chemistry_row_50,6
mmlu_college_chemistry_row_51,4
mmlu_college_chemistry_row_52,6
mmlu_college_chemistry_row_53,6
mmlu_college_chemistry_row_54,4
mmlu_college_chemistry_row_55,4
mmlu_college_chemistry_row_56,6
mmlu_college_chemistry_row_57,5
mmlu_college_chemistry_row_58,6
mmlu_college_chemistry_row_59,7
mmlu_college_chemistry_row_60,4
mmlu_college_chemistry_row_61,6
mmlu_college_chemistry_row_62,7
mmlu_college_chemistry_row_63,8
mmlu_college_chemistry_row_64,8
mmlu_college_chemistry_row_65,6
mmlu_college_chemistry_row_66,4
mmlu_college_chemistry_row_67,8
mmlu_college_chemistry_row_68,6
mmlu_college_chemistry_row_69,4
mmlu_college_chemistry_row_70,5
mmlu_college_chemistry_row_71,5
mmlu_college_chemistry_row_72,4
mmlu_college_chemistry_row_73,7
mmlu_college_chemistry_row_74,7
mmlu_college_chemistry_row_75,9
mmlu_college_chemistry_row_76,6
mmlu_college_chemistry_row_77,4
mmlu_college_chemistry_row_78,7
mmlu_college_chemistry_row_79,5
mmlu_college_chemistry_row_80,4
mmlu_college_chemistry_row_81,6
mmlu_college_chemistry_row_82,7
mmlu_college_chemistry_row_83,4
mmlu_college_chemistry_row_84,6
mmlu_college_chemistry_row_85,5
mmlu_college_chemistry_row_86,6
mmlu_college_chemistry_row_87,7
mmlu_college_chemistry_row_88,12
mmlu_college_chemistry_row_89,5
mmlu_college_chemistry_row_90,7
mmlu_college_chemistry_row_91,8
mmlu_college_chemistry_row_92,5
mmlu_college_chemistry_row_93,7
mmlu_college_chemistry_row_94,7
mmlu_college_chemistry_row_95,5
mmlu_college_chemistry_row_96,4
mmlu_college_chemistry_row_97,5
mmlu_college_chemistry_row_98,6
mmlu_college_chemistry_row_99,6
mmlu_college_computer_science_row_0,6
mmlu_college_computer_science_row_1,5
mmlu_college_computer_science_row_2,7
mmlu_college_computer_science_row_3,6
mmlu_college_computer_science_row_4,7
mmlu_college_computer_science_row_5,6
mmlu_college_computer_science_row_6,8
mmlu_college_computer_science_row_7,6
mmlu_college_computer_science_row_8,8
mmlu_college_computer_science_row_9,7
mmlu_college_computer_science_row_10,7
mmlu_college_computer_science_row_11,7
mmlu_college_computer_science_row_12,7
mmlu_college_computer_science_row_13,10
mmlu_college_computer_science_row_14,5
mmlu_college_computer_science_row_15,8
mmlu_college_computer_science_row_16,9
mmlu_college_computer_science_row_17,10
mmlu_college_computer_science_row_18,6
mmlu_college_computer_science_row_19,7
mmlu_college_computer_science_row_20,3
mmlu_college_computer_science_row_21,6
mmlu_college_computer_science_row_22,8
mmlu_college_computer_science_row_23,9
mmlu_college_computer_science_row_24,7
mmlu_college_computer_science_row_25,5
mmlu_college_computer_science_row_26,6
mmlu_college_computer_science_row_27,7
mmlu_college_computer_science_row_28,7
mmlu_college_computer_science_row_29,6
mmlu_college_computer_science_row_30,5
mmlu_college_computer_science_row_31,8
mmlu_college_computer_science_row_32,9
mmlu_college_computer_science_row_33,5
mmlu_college_computer_science_row_34,5
mmlu_college_computer_science_row_35,8
mmlu_college_computer_science_row_36,7
mmlu_college_computer_science_row_37,8
mmlu_college_computer_science_row_38,6
mmlu_college_computer_science_row_39,8
mmlu_college_computer_science_row_40,4
mmlu_college_computer_science_row_41,6
mmlu_college_computer_science_row_42,5
mmlu_college_computer_science_row_43,7
mmlu_college_computer_science_row_44,5
mmlu_college_computer_science_row_45,7
mmlu_college_computer_science_row_46,8
mmlu_college_computer_science_row_47,9
mmlu_college_computer_science_row_48,6
mmlu_college_computer_science_row_49,5
mmlu_college_computer_science_row_50,9
mmlu_college_computer_science_row_51,4
mmlu_college_computer_science_row_52,6
mmlu_college_computer_science_row_53,6
mmlu_college_computer_science_row_54,8
mmlu_college_computer_science_row_55,7
mmlu_college_computer_science_row_56,6
mmlu_college_computer_science_row_57,7
mmlu_college_computer_science_row_58,4
mmlu_college_computer_science_row_59,5
mmlu_college_computer_science_row_60,7
mmlu_college_computer_science_row_61,9
mmlu_college_computer_science_row_62,9
mmlu_college_computer_science_row_63,7
mmlu_college_computer_science_row_64,7
mmlu_college_computer_science_row_65,7
mmlu_college_computer_science_row_66,9
mmlu_college_computer_science_row_67,7
mmlu_college_computer_science_row_68,9
mmlu_college_computer_science_row_69,4
mmlu_college_computer_science_row_70,4
mmlu_college_computer_science_row_71,4
mmlu_college_computer_science_row_72,7
mmlu_college_computer_science_row_73,6
mmlu_college_computer_science_row_74,6
mmlu_college_computer_science_row_75,6
mmlu_college_computer_science_row_76,7
mmlu_college_computer_science_row_77,8
mmlu_college_computer_science_row_78,6
mmlu_college_computer_science_row_79,9
mmlu_college_computer_science_row_80,5
mmlu_college_computer_science_row_81,4
mmlu_college_computer_science_row_82,6
mmlu_college_computer_science_row_83,8
mmlu_college_computer_science_row_84,7
mmlu_college_computer_science_row_85,5
mmlu_college_computer_science_row_86,6
mmlu_college_computer_science_row_87,6
mmlu_college_computer_science_row_88,8
mmlu_college_computer_science_row_89,9
mmlu_college_computer_science_row_90,7
mmlu_college_computer_science_row_91,6
mmlu_college_computer_science_row_92,11
mmlu_college_computer_science_row_93,7
mmlu_college_computer_science_row_94,7
mmlu_college_computer_science_row_95,6
mmlu_college_computer_science_row_96,9
mmlu_college_computer_science_row_97,7
mmlu_college_computer_science_row_98,6
mmlu_college_computer_science_row_99,6
mmlu_college_mathematics_row_0,7
mmlu_college_mathematics_row_1,4
mmlu_college_mathematics_row_2,7
mmlu_college_mathematics_row_3,3
mmlu_college_mathematics_row_4,7
mmlu_college_mathematics_row_5,6
mmlu_college_mathematics_row_6,7
mmlu_college_mathematics_row_7,7
mmlu_college_mathematics_row_8,7
mmlu_college_mathematics_row_9,7
mmlu_college_mathematics_row_10,6
mmlu_college_mathematics_row_11,6
mmlu_college_mathematics_row_12,5
mmlu_college_mathematics_row_13,6
mmlu_college_mathematics_row_14,8
mmlu_college_mathematics_row_15,7
mmlu_college_mathematics_row_16,6
mmlu_college_mathematics_row_17,6
mmlu_college_mathematics_row_18,8
mmlu_college_mathematics_row_19,7
mmlu_college_mathematics_row_20,8
mmlu_college_mathematics_row_21,5
mmlu_college_mathematics_row_22,6
mmlu_college_mathematics_row_23,7
mmlu_college_mathematics_row_24,3
mmlu_college_mathematics_row_25,5
mmlu_college_mathematics_row_26,6
mmlu_college_mathematics_row_27,7
mmlu_college_mathematics_row_28,5
mmlu_college_mathematics_row_29,5
mmlu_college_mathematics_row_30,7
mmlu_college_mathematics_row_31,6
mmlu_college_mathematics_row_32,5
mmlu_college_mathematics_row_33,6
mmlu_college_mathematics_row_34,15
mmlu_college_mathematics_row_35,5
mmlu_college_mathematics_row_36,6
mmlu_college_mathematics_row_37,7
mmlu_college_mathematics_row_38,6
mmlu_college_mathematics_row_39,7
mmlu_college_mathematics_row_40,10
mmlu_college_mathematics_row_41,7
mmlu_college_mathematics_row_42,6
mmlu_college_mathematics_row_43,5
mmlu_college_mathematics_row_44,7
mmlu_college_mathematics_row_45,7
mmlu_college_mathematics_row_46,8
mmlu_college_mathematics_row_47,4
mmlu_college_mathematics_row_48,6
mmlu_college_mathematics_row_49,7
mmlu_college_mathematics_row_50,7
mmlu_college_mathematics_row_51,6
mmlu_college_mathematics_row_52,9
mmlu_college_mathematics_row_53,5
mmlu_college_mathematics_row_54,9
mmlu_college_mathematics_row_55,8
mmlu_college_mathematics_row_56,7
mmlu_college_mathematics_row_57,7
mmlu_college_mathematics_row_58,6
mmlu_college_mathematics_row_59,4
mmlu_college_mathematics_row_60,6
mmlu_college_mathematics_row_61,7
mmlu_college_mathematics_row_62,8
mmlu_college_mathematics_row_63,9
mmlu_college_mathematics_row_64,5
mmlu_college_mathematics_row_65,7
mmlu_college_mathematics_row_66,8
mmlu_college_mathematics_row_67,7
mmlu_college_mathematics_row_68,7
mmlu_college_mathematics_row_69,6
mmlu_college_mathematics_row_70,6
mmlu_college_mathematics_row_71,7
mmlu_college_mathematics_row_72,5
mmlu_college_mathematics_row_73,6
mmlu_college_mathematics_row_74,4
mmlu_college_mathematics_row_75,5
mmlu_college_mathematics_row_76,6
mmlu_college_mathematics_row_77,5
mmlu_college_mathematics_row_78,7
mmlu_college_mathematics_row_79,5
mmlu_college_mathematics_row_80,3
mmlu_college_mathematics_row_81,4
mmlu_college_mathematics_row_82,6
mmlu_college_mathematics_row_83,5
mmlu_college_mathematics_row_84,6
mmlu_college_mathematics_row_85,6
mmlu_college_mathematics_row_86,5
mmlu_college_mathematics_row_87,6
mmlu_college_mathematics_row_88,8
mmlu_college_mathematics_row_89,6
mmlu_college_mathematics_row_90,5
mmlu_college_mathematics_row_91,7
mmlu_college_mathematics_row_92,6
mmlu_college_mathematics_row_93,6
mmlu_college_mathematics_row_94,4
mmlu_college_mathematics_row_95,7
mmlu_college_mathematics_row_96,6
mmlu_college_mathematics_row_97,6
mmlu_college_mathematics_row_98,6
mmlu_college_mathematics_row_99,6
mmlu_college_medicine_row_0,7
mmlu_college_medicine_row_1,7
mmlu_college_medicine_row_2,5
mmlu_college_medicine_row_3,8
mmlu_college_medicine_row_4,7
mmlu_college_medicine_row_5,7
mmlu_college_medicine_row_6,6
mmlu_college_medicine_row_7,5
mmlu_college_medicine_row_8,6
mmlu_college_medicine_row_9,6
mmlu_college_medicine_row_10,3
mmlu_college_medicine_row_11,6
mmlu_college_medicine_row_12,11
mmlu_college_medicine_row_13,3
mmlu_college_medicine_row_14,4
mmlu_college_medicine_row_15,2
mmlu_college_medicine_row_16,4
mmlu_college_medicine_row_17,7
mmlu_college_medicine_row_18,9
mmlu_college_medicine_row_19,6
mmlu_college_medicine_row_20,5
mmlu_college_medicine_row_21,7
mmlu_college_medicine_row_22,3
mmlu_college_medicine_row_23,7
mmlu_college_medicine_row_24,6
mmlu_college_medicine_row_25,8
mmlu_college_medicine_row_26,9
mmlu_college_medicine_row_27,7
mmlu_college_medicine_row_28,6
mmlu_college_medicine_row_29,5
mmlu_college_medicine_row_30,4
mmlu_college_medicine_row_31,6
mmlu_college_medicine_row_32,9
mmlu_college_medicine_row_33,4
mmlu_college_medicine_row_34,6
mmlu_college_medicine_row_35,5
mmlu_college_medicine_row_36,4
mmlu_college_medicine_row_37,8
mmlu_college_medicine_row_38,3
mmlu_college_medicine_row_39,6
mmlu_college_medicine_row_40,5
mmlu_college_medicine_row_41,6
mmlu_college_medicine_row_42,6
mmlu_college_medicine_row_43,5
mmlu_college_medicine_row_44,7
mmlu_college_medicine_row_45,6
mmlu_college_medicine_row_46,4
mmlu_college_medicine_row_47,8
mmlu_college_medicine_row_48,8
mmlu_college_medicine_row_49,6
mmlu_college_medicine_row_50,8
mmlu_college_medicine_row_51,4
mmlu_college_medicine_row_52,8
mmlu_college_medicine_row_53,6
mmlu_college_medicine_row_54,8
mmlu_college_medicine_row_55,4
mmlu_college_medicine_row_56,3
mmlu_college_medicine_row_57,5
mmlu_college_medicine_row_58,7
mmlu_college_medicine_row_59,4
mmlu_college_medicine_row_60,6
mmlu_college_medicine_row_61,5
mmlu_college_medicine_row_62,3
mmlu_college_medicine_row_63,3
mmlu_college_medicine_row_64,4
mmlu_college_medicine_row_65,5
mmlu_college_medicine_row_66,9
mmlu_college_medicine_row_67,4
mmlu_college_medicine_row_68,8
mmlu_college_medicine_row_69,8
mmlu_college_medicine_row_70,8
mmlu_college_medicine_row_71,4
mmlu_college_medicine_row_72,8
mmlu_college_medicine_row_73,3
mmlu_college_medicine_row_74,3
mmlu_college_medicine_row_75,9
mmlu_college_medicine_row_76,3
mmlu_college_medicine_row_77,5
mmlu_college_medicine_row_78,4
mmlu_college_medicine_row_79,5
mmlu_college_medicine_row_80,7
mmlu_college_medicine_row_81,4
mmlu_college_medicine_row_82,5
mmlu_college_medicine_row_83,6
mmlu_college_medicine_row_84,3
mmlu_college_medicine_row_85,4
mmlu_college_medicine_row_86,4
mmlu_college_medicine_row_87,5
mmlu_college_medicine_row_88,4
mmlu_college_medicine_row_89,3
mmlu_college_medicine_row_90,6
mmlu_college_medicine_row_91,4
mmlu_college_medicine_row_92,8
mmlu_college_medicine_row_93,8
mmlu_college_medicine_row_94,6
mmlu_college_medicine_row_95,5
mmlu_college_medicine_row_96,4
mmlu_college_medicine_row_97,5
mmlu_college_medicine_row_98,6
mmlu_college_medicine_row_99,6
mmlu_college_medicine_row_100,4
mmlu_college_medicine_row_101,3
mmlu_college_medicine_row_102,3
mmlu_college_medicine_row_103,6
mmlu_college_medicine_row_104,6
mmlu_college_medicine_row_105,8
mmlu_college_medicine_row_106,7
mmlu_college_medicine_row_107,6
mmlu_college_medicine_row_108,5
mmlu_college_medicine_row_109,4
mmlu_college_medicine_row_110,7
mmlu_college_medicine_row_111,6
mmlu_college_medicine_row_112,4
mmlu_college_medicine_row_113,4
mmlu_college_medicine_row_114,3
mmlu_college_medicine_row_115,8
mmlu_college_medicine_row_116,8
mmlu_college_medicine_row_117,7
mmlu_college_medicine_row_118,7
mmlu_college_medicine_row_119,5
mmlu_college_medicine_row_120,6
mmlu_college_medicine_row_121,3
mmlu_college_medicine_row_122,7
mmlu_college_medicine_row_123,5
mmlu_college_medicine_row_124,6
mmlu_college_medicine_row_125,7
mmlu_college_medicine_row_126,6
mmlu_college_medicine_row_127,7
mmlu_college_medicine_row_128,8
mmlu_college_medicine_row_129,7
mmlu_college_medicine_row_130,7
mmlu_college_medicine_row_131,9
mmlu_college_medicine_row_132,8
mmlu_college_medicine_row_133,5
mmlu_college_medicine_row_134,4
mmlu_college_medicine_row_135,7
mmlu_college_medicine_row_136,6
mmlu_college_medicine_row_137,6
mmlu_college_medicine_row_138,4
mmlu_college_medicine_row_139,6
mmlu_college_medicine_row_140,4
mmlu_college_medicine_row_141,6
mmlu_college_medicine_row_142,4
mmlu_college_medicine_row_143,4
mmlu_college_medicine_row_144,7
mmlu_college_medicine_row_145,6
mmlu_college_medicine_row_146,5
mmlu_college_medicine_row_147,7
mmlu_college_medicine_row_148,5
mmlu_college_medicine_row_149,4
mmlu_college_medicine_row_150,10
mmlu_college_medicine_row_151,8
mmlu_college_medicine_row_152,5
mmlu_college_medicine_row_153,3
mmlu_college_medicine_row_154,5
mmlu_college_medicine_row_155,6
mmlu_college_medicine_row_156,4
mmlu_college_medicine_row_157,5
mmlu_college_medicine_row_158,6
mmlu_college_medicine_row_159,7
mmlu_college_medicine_row_160,4
mmlu_college_medicine_row_161,4
mmlu_college_medicine_row_162,8
mmlu_college_medicine_row_163,5
mmlu_college_medicine_row_164,5
mmlu_college_medicine_row_165,9
mmlu_college_medicine_row_166,4
mmlu_college_medicine_row_167,7
mmlu_college_medicine_row_168,5
mmlu_college_medicine_row_169,5
mmlu_college_medicine_row_170,8
mmlu_college_medicine_row_171,9
mmlu_college_medicine_row_172,3
mmlu_college_physics_row_0,6
mmlu_college_physics_row_1,6
mmlu_college_physics_row_2,6
mmlu_college_physics_row_3,5
mmlu_college_physics_row_4,5
mmlu_college_physics_row_5,7
mmlu_college_physics_row_6,5
mmlu_college_physics_row_7,7
mmlu_college_physics_row_8,5
mmlu_college_physics_row_9,7
mmlu_college_physics_row_10,5
mmlu_college_physics_row_11,4
mmlu_college_physics_row_12,6
mmlu_college_physics_row_13,5
mmlu_college_physics_row_14,8
mmlu_college_physics_row_15,4
mmlu_college_physics_row_16,7
mmlu_college_physics_row_17,5
mmlu_college_physics_row_18,7
mmlu_college_physics_row_19,8
mmlu_college_physics_row_20,6
mmlu_college_physics_row_21,6
mmlu_college_physics_row_22,7
mmlu_college_physics_row_23,5
mmlu_college_physics_row_24,8
mmlu_college_physics_row_25,6
mmlu_college_physics_row_26,5
mmlu_college_physics_row_27,7
mmlu_college_physics_row_28,6
mmlu_college_physics_row_29,9
mmlu_college_physics_row_30,7
mmlu_college_physics_row_31,5
mmlu_college_physics_row_32,7
mmlu_college_physics_row_33,7
mmlu_college_physics_row_34,5
mmlu_college_physics_row_35,7
mmlu_college_physics_row_36,7
mmlu_college_physics_row_37,7
mmlu_college_physics_row_38,7
mmlu_college_physics_row_39,5
mmlu_college_physics_row_40,5
mmlu_college_physics_row_41,5
mmlu_college_physics_row_42,6
mmlu_college_physics_row_43,7
mmlu_college_physics_row_44,7
mmlu_college_physics_row_45,7
mmlu_college_physics_row_46,6
mmlu_college_physics_row_47,6
mmlu_college_physics_row_48,5
mmlu_college_physics_row_49,6
mmlu_college_physics_row_50,7
mmlu_college_physics_row_51,5
mmlu_college_physics_row_52,8
mmlu_college_physics_row_53,8
mmlu_college_physics_row_54,5
mmlu_college_physics_row_55,5
mmlu_college_physics_row_56,8
mmlu_college_physics_row_57,7
mmlu_college_physics_row_58,7
mmlu_college_physics_row_59,7
mmlu_college_physics_row_60,7
mmlu_college_physics_row_61,6
mmlu_college_physics_row_62,5
mmlu_college_physics_row_63,6
mmlu_college_physics_row_64,7
mmlu_college_physics_row_65,5
mmlu_college_physics_row_66,5
mmlu_college_physics_row_67,7
mmlu_college_physics_row_68,6
mmlu_college_physics_row_69,6
mmlu_college_physics_row_70,7
mmlu_college_physics_row_71,6
mmlu_college_physics_row_72,5
mmlu_college_physics_row_73,5
mmlu_college_physics_row_74,5
mmlu_college_physics_row_75,8
mmlu_college_physics_row_76,8
mmlu_college_physics_row_77,7
mmlu_college_physics_row_78,6
mmlu_college_physics_row_79,9
mmlu_college_physics_row_80,7
mmlu_college_physics_row_81,6
mmlu_college_physics_row_82,6
mmlu_college_physics_row_83,5
mmlu_college_physics_row_84,7
mmlu_college_physics_row_85,6
mmlu_college_physics_row_86,6
mmlu_college_physics_row_87,8
mmlu_college_physics_row_88,7
mmlu_college_physics_row_89,6
mmlu_college_physics_row_90,8
mmlu_college_physics_row_91,6
mmlu_college_physics_row_92,5
mmlu_college_physics_row_93,4
mmlu_college_physics_row_94,7
mmlu_college_physics_row_95,8
mmlu_college_physics_row_96,6
mmlu_college_physics_row_97,8
mmlu_college_physics_row_98,7
mmlu_college_physics_row_99,5
mmlu_college_physics_row_100,5
mmlu_college_physics_row_101,8
