model_name,theta,theta_3pl,beta_marginal,beta_partial_text,beta_partial_difficulty,beta_null_mean
jondurbin/airoboros-l2-70b-gpt4-m2.0,0.6331881,0.30982348,-0.11288124631570703,-0.03752368316642157,0.002488996734616379,-0.10410939141880331
jondurbin/bagel-34b-v0.2,1.883274,1.538409,-0.1446910190774475,-0.04150973417824762,-0.00977454970319568,-0.11355680481906491
jondurbin/bagel-34b-v0.4,1.3057023,1.1212513,-0.1355906522910828,-0.029606750506212094,0.010495034079399076,-0.10611286030643434
jondurbin/bagel-34b-v0.5,1.5778787,1.3225111,-0.12847775618801685,-0.024468143576110497,0.016098764828828934,-0.11116554925151902
jondurbin/bagel-dpo-34b-v0.2,1.9568691,1.544513,-0.13150813180496468,-0.04458165904046444,-0.021401396290902958,-0.10971471656121753
jondurbin/bagel-dpo-34b-v0.5,1.5804623,1.3538665,-0.13118646302037992,-0.022622810640213892,0.018941807362654422,-0.11008408478578863
jondurbin/nontoxic-bagel-34b-v0.2,1.7800213,1.4914271,-0.12449037824457555,-0.03688562574951942,-0.009882399725365448,-0.11272348150168478
jondurbin/spicyboros-70b-2.2,0.65423083,0.34267536,-0.11945847659947838,-0.053346374253606284,-0.024541303568164356,-0.10971173013852752
joowon99/SOLAR-10.7B-ko_alpaca,-0.13816826,-0.22044721,-0.10386579676781593,-0.04821275886477526,-0.015268642758359619,-0.10009151525796792
jordiclive/Llama-2-70b-oasst-1-200,0.49823838,0.28439993,-0.1148037801467663,-0.047184924995196574,-0.014808123519642844,-0.10715637067546274
jrahn/llama-3-8b-claudstruct-v1,-0.17606957,-0.25313032,-0.09272518549872716,-0.025792808383582815,0.019210603140997453,-0.10916924094845942
jsfs11/MixtureofMerges-MoE-4x7b-v10-mixtralv0.3,-0.3414167,-0.71484476,-0.1263856585589727,-0.07556947100121998,-0.05509934878398902,-0.09451858410806264
jsk0214/Seagull-llama-3-8B-orpo-v0.4,-0.17172994,-0.31533346,-0.09879612276277609,-0.033905562649463775,0.000617971322458453,-0.10128462703477666
jsk0214/Seagull-llama-3-8B-orpo-v0.5,-0.1773844,-0.330663,-0.10416815386996121,-0.058357468313307216,-0.03551968643949557,-0.09962125890386574
jukofyork/Dark-Miqu-70B,0.9216952,0.54575187,-0.10842940509752483,-0.04822536047161838,-0.021979101908719607,-0.10892813335864114
jukofyork/Dawn-Miqu-70B,0.82070833,0.5494292,-0.1070869897063171,-0.04210290370732976,-0.012354101224517777,-0.10870504115249158
jukofyork/Dusk-Miqu-70B,0.86341494,0.5452555,-0.10324432165160682,-0.03894886777250127,-0.005663745136038395,-0.11057185014988366
jukofyork/Eurus-70b-nca-fixed,-0.82117486,-1.5288937,-0.04688166706396899,4.659944814280089e-05,0.03394558716778698,-0.07650959664782789
jukofyork/Eurus-70b-sft-fixed,-0.84744006,-1.5574943,-0.046388158392157826,0.009965603736285581,0.047122385640837317,-0.06971081772207155
jylee420/gemma-2b-data-std,-1.4869406,-2.9508948,-0.045427839925427364,-0.02231741726611647,-0.012356974832188321,-0.02647173732758489
karakuri-ai/karakuri-lm-70b-chat-v0.1,-0.5388025,-1.2295452,-0.07972630196999488,-0.04654981223991012,-0.021966061850789923,-0.08553401375983083
kihoonlee/stock-solar-10.7b-v1,-0.28903854,-0.5648628,-0.07505106160166738,-0.024591985081481787,0.006943876919050664,-0.09577618038355584
kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.31,-1.0279986,-1.7595496,-0.10087325510468236,-0.06388610229085129,-0.043402134527611255,-0.06938289127098367
kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.32,-0.3346364,-0.5367281,-0.08169925086190875,-0.03282711262433913,-0.002116155260423834,-0.1018286117344934
kodonho/Momo-70b-DPO-mixed,-1.9601089,-4.169053,-0.031264376371337214,-0.028232444298132174,-0.029181511429545826,3.023708165028789e-06
kodonho/Solar-M-SakuraSolar-Mixed,-0.18950845,-0.17181723,-0.12740086452567487,-0.050032233871565,-0.018840520374866023,-0.10364593420595601
kodonho/Solar-OrcaDPO-Solar-Instruct-SLERP,-0.013452544,-0.076557525,-0.114334761024046,-0.062056671117641675,-0.0390994892128671,-0.1052608314140085
kodonho/SolarM-SakuraSolar-SLERP,-0.017665006,-0.0380969,-0.11130377453572547,-0.053716223136752055,-0.02755716060400207,-0.1089368775220016
kreimben/CodeMind-gemma-2b,-1.4601991,-2.829294,-0.07008616236822396,-0.025310790283734647,-0.012063058334514105,-0.036120863930197325
krevas/SOLAR-10.7B,-0.3642929,-0.65954155,-0.085784735880835,-0.0456278450127908,-0.019852679072943222,-0.09838544745239167
kuotient/Seagull-Llama-3-8B-orpo-v0.1,-0.18700452,-0.3394227,-0.10522962256833324,-0.0534079566317702,-0.029154325633298367,-0.09588239340891506
kuotient/Seagull-Llama-3-8B-orpo-v0.3,-0.14287886,-0.29151875,-0.10576730186254418,-0.04121842895609498,-0.01048469471120222,-0.10286038429622678
kyujinpy/PlatYi-34B-200K-Q,1.0881052,1.1884218,-0.12736203255247058,-0.044765157007832374,-0.01932538000959369,-0.10843055579165368
kyujinpy/PlatYi-34B-200k-Q-FastChat,1.7549756,1.45047,-0.12891293630797776,-0.04969617127147591,-0.029314919247928218,-0.11277965493487407
kyujinpy/PlatYi-34B-Llama,1.9626646,1.6141014,-0.11799390957381033,-0.028921558349738336,0.0024036558191078716,-0.10982536684361992
kyujinpy/PlatYi-34B-Llama-Q,2.084239,1.675779,-0.11681015409837339,-0.027990680984724965,0.004357061267025047,-0.11045024117189155
kyujinpy/PlatYi-34B-Llama-Q-FastChat,2.0670848,1.5922265,-0.11597821455449911,-0.027542146396679963,0.005323409256807605,-0.10643802723725908
kyujinpy/PlatYi-34B-Llama-Q-v2,1.8200818,1.3990692,-0.12390528221345153,-0.03230481181181241,0.0017185998934940328,-0.11056043114351218
kyujinpy/PlatYi-34B-Llama-Q-v3,1.1926064,1.1070828,-0.13854624598300244,-0.04330538592894913,-0.014808587402177737,-0.11460991742245674
kyujinpy/PlatYi-34B-LoRA,2.0709844,1.5477693,-0.11922665839189427,-0.03152065601710231,-0.001039931852893656,-0.10931003798788802
kyujinpy/PlatYi-34B-Q,1.9262998,1.45686,-0.12950195167541095,-0.047688463369553895,-0.029299151676634584,-0.10969452250616223
kyujinpy/SOLAR-Platypus-10.7B-v1,-0.60127157,-0.9539231,-0.0810827969661837,-0.012001925934648472,0.02515733698736154,-0.09297473249612181
kyujinpy/SOLAR-Platypus-10.7B-v2,-0.6361076,-0.96688867,-0.06987244110090575,-0.04017984563371895,-0.016329989003781426,-0.08873140034427142
kyujinpy/Sakura-SOLAR-Instruct,-0.015540801,-0.03989845,-0.1143162915239447,-0.05872182431749101,-0.03521375883880597,-0.10569883182727455
kyujinpy/Sakura-SOLAR-Instruct-DPO-v1,-1.9732367,-4.2002983,-0.026359173134731146,-0.02867172448810651,-0.029393611832042338,-0.004958236530543534
kyujinpy/Sakura-SOLAR-Instruct-DPO-v2,-0.0051214565,-0.031301145,-0.11754758838176825,-0.06155111552116325,-0.03897334003757985,-0.1091262253747396
lcw99/llama-3-10b-it-ko-2024-0527,-0.2458719,-0.35442665,-0.11777318231631873,-0.06791015065668819,-0.04656556355437468,-0.1001328296016105
lcw99/llama-3-10b-it-kor-extented-chang,-0.07796332,-0.20003076,-0.1296578392415622,-0.06334266360115044,-0.03584395161011054,-0.10638206237513982
lcw99/llama-3-10b-it-kor-extented-chang-pro8,-0.23299035,-0.3605645,-0.12081167827461796,-0.07253792687121653,-0.05158337105726702,-0.09736470900328771
lcw99/llama-3-8b-it-kor-extented-chang,-0.069166444,-0.17909391,-0.10338635286978205,-0.03899507572337493,0.0021525592258482495,-0.10116803229328876
leejaymin/etri-ones-solar,-0.3038471,-0.4555322,-0.08805934481969936,-0.021837633321193515,0.018457879092280475,-0.10087197460002335
leejunhyeok/MoMo-70B-LoRA-V1.2_1,0.5994826,0.33836308,-0.12257358796073013,-0.060089746292587544,-0.03408554545505222,-0.1113318028991124
lemon-mint/gemma-2b-translation-v0.103,-1.4938407,-2.8349297,-0.06569330734157652,-0.04571403896618179,-0.034355434883746074,-0.0394352827916993
lightblue/suzume-llama-3-8B-multilingual,-0.091304116,-0.20069355,-0.1163210666720471,-0.0578771451697822,-0.029214616747393375,-0.10120613785575545
lighteternal/Llama-3-8B-Instruct-MergeSLERP-Gradient1048k-OpenBioLLM,-0.5697546,-0.9247605,-0.11583274510480793,-0.06734074827989577,-0.045597065699300124,-0.09277141895518858
lighteternal/Llama-3-8B-Instruct-MergeSLERP-Gradient1048kIO-OpenBioLLM,-0.5726952,-0.9399362,-0.11583274510480793,-0.06734074827989577,-0.045597065699300124,-0.09730372676813573
lilloukas/GPlatty-30B,-0.2781586,-0.7655806,-0.10748385946177175,-0.06030860145301734,-0.03405105686444403,-0.09528807803276411
lilloukas/Platypus-30B,-0.23924454,-0.6661209,-0.10640269114898566,-0.054213742560405946,-0.028262914816004348,-0.09373444628964422
liuxiang886/llama2-70B-qlora-gpt4,0.4760503,0.23637556,-0.11533296141488666,-0.04233991845219701,-0.0015208992238155972,-0.10666447777545286
llm-agents/tora-70b-v1.0,0.37024763,0.16246785,-0.12287663432391221,-0.06712643001369785,-0.0461893036421156,-0.10472756678509965
llm-agents/tora-code-34b-v1.0,-1.1836851,-2.0598238,-0.0708416619925657,-0.0309834021537158,-0.009817985705436318,-0.059058294419735674
llmixer/BigWeave-v15-103b,0.5068666,0.3139132,-0.09578595461543614,-0.024411113570053437,0.00868130161100258,-0.10603552732517424
llmixer/BigWeave-v16-103b,0.6930546,0.60421026,-0.10330967768550423,-0.03952670689733465,-0.015407794231164673,-0.11667756370872281
llmixer/BigWeave-v20-110b,0.48265195,0.34070712,-0.1142282265078876,-0.07332296175135752,-0.06112036947508905,-0.10921761020668588
lloorree/kssht-castor-70b,0.632193,0.3549723,-0.13436852837999066,-0.06471455535645546,-0.04191744371133542,-0.11052329060600946
lloorree/kssht-dahj-70b,0.7030389,0.33614963,-0.12876288057039237,-0.06038946121565002,-0.035309523630908314,-0.1116636797108777
lloorree/kssht-euripedes-70b,0.60723066,0.3354236,-0.12198403313542822,-0.06122198503979993,-0.03679140060843531,-0.11647966657791181
lmsys/vicuna-33b-v1.3,-0.5697272,-1.2274121,-0.10430051697047982,-0.05816306306417734,-0.03265660503345287,-0.07799149814409073
logicker/SkkuDS-DPO-72B-v1,1.6350019,1.2843953,-0.11056129271694833,-0.019344045991600476,0.017818451092287493,-0.10764950976668447
logicker/SkkuDS-DPO-72B-v3,1.5969771,1.2310979,-0.11022529251951962,-0.019264735327998418,0.017659812934193247,-0.10989902231404358
louisbrulenaudet/Maxine-34B-stock,1.9836956,1.5643367,-0.12594248782291173,-0.029143121070844737,0.00867163896867624,-0.10952967023586511
louisbrulenaudet/Pearl-34B-dare,1.9072706,1.5322119,-0.13673594265439037,-0.04776944076930858,-0.025698074691963255,-0.10816665833327407
louisbrulenaudet/Pearl-34B-ties,1.987682,1.5665667,-0.13689881980566432,-0.04859231804650617,-0.027340355425472203,-0.11175290745365662
luffycodes/higgs-llama-vicuna-ep25-70b,-0.12455895,-0.5075288,-0.09397986609102162,-0.05235978621148902,-0.026180546922189008,-0.096728441280719
macadeliccc/Opus-Samantha-Llama-3-8B,-0.33584672,-0.41983244,-0.12403297961824845,-0.05671428535430749,-0.030362014367913113,-0.09665616512119984
macadeliccc/Orca-SOLAR-4x10.7b,0.03938306,-0.08313563,-0.10754778735649252,-0.04629175040327566,-0.015054635830767875,-0.10267633776603073
macadeliccc/SOLAR-10.7b-Instruct-dpo,-0.014839625,-0.067612864,-0.11400406702844694,-0.06153423858760329,-0.03836011475997521,-0.10364643690089947
macadeliccc/SOLAR-10.7b-Instruct-truthy-dpo,-0.076275654,-0.12197999,-0.12037001640283285,-0.06035094161666648,-0.0368474671855712,-0.10163349138455785
macadeliccc/SOLAR-math-2x10.7b,0.03686549,-0.09134376,-0.11763326852483873,-0.05577852941510085,-0.02774450605946537,-0.10357031788747927
macadeliccc/SOLAR-math-2x10.7b-v0.2,-0.011879169,-0.049425367,-0.11208869781164152,-0.05511534993484866,-0.02899234572942477,-0.10336908035612744
macadeliccc/SmaugDolphin-60B,1.9699415,1.5380597,-0.13504029274686755,-0.04092517773152264,-0.013045822090530816,-0.10662621276794569
macadeliccc/laser-dolphin-mixtral-2x7b-dpo,-0.29780337,-0.5917009,-0.10945700606250086,-0.049997637298596846,-0.019293231926684043,-0.09570419828736233
macadeliccc/laser-dolphin-mixtral-4x7b-dpo,-0.31463233,-0.6118905,-0.10442420640073279,-0.04573015658854836,-0.015066005512014601,-0.09718105771947208
maldv/SFR-Iterative-DPO-LLaMA-3-8B-R,-0.056456212,-0.1452582,-0.1094438682979707,-0.05756407529976379,-0.033043147898566896,-0.10407707805746505
malhajar/Platypus2-70B-instruct-4bit-gptq,-1.9275106,-4.3552155,-0.021400210378317786,-0.0523528743260956,-0.05057699664474971,-0.004111417048749128
martyn/mixtral-megamerge-dare-8x7b-v2,0.115508385,0.18505603,-0.12582663183262258,-0.04810127608576065,-0.01952302521603929,-0.10915701628997719
martyn/solar-megamerge-dare-10.7b-v1,-0.09488086,-0.10288192,-0.09791185663584864,-0.03202156000919654,0.00983175494405559,-0.10439314886832443
maywell/PiVoT-SOLAR-10.7B-RP,-0.23799866,-0.37311998,-0.10999507184927615,-0.0615296929360663,-0.03591624817436336,-0.10174497249203293
maywell/kiqu-70b,1.2098732,0.7111047,-0.11083024203164533,-0.05312533811996636,-0.03293303141072346,-0.1090472423198574
meta-llama/Llama-2-70b-hf,0.4665283,0.2766953,-0.11029369610904298,-0.03790196142846411,0.0005083255807229214,-0.10759957890421437
meta-llama/Meta-Llama-3-70B,1.6351149,1.0133953,-0.1339849115677582,-0.040385479808205366,-0.015824340151918984,-0.11158816928597565
meta-llama/Meta-Llama-3-70B-Instruct,1.9027753,1.2647738,-0.11077371385296796,-0.02380496911077595,0.006191446370255738,-0.11401504800579729
meta-llama/Meta-Llama-3-8B,-0.05171757,-0.18428032,-0.10964359276096243,-0.03086775726974678,0.009611110634357727,-0.104233872782338
meta-llama/Meta-Llama-3-8B-Instruct,-0.003582715,-0.06914306,-0.11406080315710661,-0.07087335798049924,-0.05292605022181143,-0.10282994823764786
meta-math/MetaMath-70B-V1.0,0.44766146,0.23058784,-0.1097472710110012,-0.044591549558720064,-0.011070982801719918,-0.10651640515765295
microsoft/Phi-3-medium-128k-instruct,1.1828473,0.9921869,-0.11266089299561109,-0.027230062236616833,0.004165333470636551,-0.10956280097934043
microsoft/Phi-3-medium-4k-instruct,1.4675143,1.1268555,-0.10848507522390355,-0.015186977355686625,0.020502086846847522,-0.10943649151312802
microsoft/Phi-3-mini-128k-instruct,0.2151378,0.3337904,-0.11736271058243695,-0.047385088863257784,-0.021887512160516428,-0.10875311226167578
microsoft/Phi-3-mini-4k-instruct,0.28009012,0.33878794,-0.12410865351248228,-0.043616351658531775,-0.014228074237214245,-0.11204212593716678
migtissera/Llama-3-8B-Synthia-v3.5,-0.18113767,-0.34603685,-0.1059444203915477,-0.042184436031968635,-0.007122211494535193,-0.10186075447507408
migtissera/SynthIA-70B-v1.5,0.5461763,0.2401968,-0.13444062286357025,-0.07132820557530656,-0.05131719543759795,-0.10976181134307411
migtissera/Synthia-34B-v1.2,-0.92759967,-1.5399665,-0.07244023019559725,-0.036293389702098375,-0.01118355299916149,-0.07547524269302475
migtissera/Synthia-70B,0.355188,0.23448782,-0.1272722068291989,-0.07295414769074075,-0.055902730740248784,-0.10575595152262107
migtissera/Synthia-70B-v1.1,0.617651,0.3320113,-0.10237887236764667,-0.0444647159866028,-0.009189301050309686,-0.10959188373327747
migtissera/Synthia-70B-v1.2,0.59966034,0.3361504,-0.10490787247575604,-0.040106321228093746,-0.0002576910386654152,-0.103112459952058
migtissera/Tess-2.0-Llama-3-70B,1.7438909,1.0237068,-0.14115418647537936,-0.04747435325159627,-0.025778822143455157,-0.10906625917530531
migtissera/Tess-2.0-Llama-3-70B-v0.2,1.6680591,1.0367268,-0.14055237196568104,-0.04724481423594348,-0.025867426400871522,-0.10896412390905741
migtissera/Tess-2.0-Llama-3-8B,-0.0702812,-0.23116796,-0.12884083017810047,-0.0869715374801773,-0.07463691990703335,-0.10046552834986196
migtissera/Tess-2.0-Mixtral-v0.2,0.41365778,0.36111945,-0.10768293822769087,-0.0273804005336843,0.014551178322629027,-0.10201469394036201
migtissera/Tess-2.0-Yi-34B-200K,1.434801,1.1932421,-0.1343719928467027,-0.04926175745553241,-0.026110905766062016,-0.10933833412941604
migtissera/Tess-34B-v1.4,1.4641721,1.3200729,-0.13030255674641567,-0.031306891557987986,0.007242691332071743,-0.11189074978223876
migtissera/Tess-34B-v1.5b,1.7609884,1.4096652,-0.13359167398545754,-0.035686565739712135,-0.003056110195572768,-0.10988264462681359
migtissera/Tess-70B-v1.6,1.120254,0.6790878,-0.1176860060750081,-0.04068399935249359,-0.009623305507028456,-0.1071345731643891
migtissera/Tess-72B-v1.5b,1.5154111,1.1128627,-0.11838374498336209,-0.01912876607341142,0.0233580422116091,-0.11014290997252477
minlik/chinese-alpaca-33b-merged,-0.69383746,-1.3075312,-0.08475469861976918,-0.04865090839507868,-0.024396715911171426,-0.0793112026585382
mistral-community/Mixtral-8x22B-v0.1,1.5005765,1.0488646,-0.14147860134535675,-0.06585983816614019,-0.05266969962035056,-0.11019406861633782
mistralai/Mixtral-8x22B-Instruct-v0.1,1.4800222,1.0218394,-0.13110574359334992,-0.043974142348561104,-0.021184066097860627,-0.10940613383197015
mistralai/Mixtral-8x22B-v0.1,1.4623481,1.0478686,-0.14063812734850403,-0.055117121582540916,-0.03685049498926156,-0.10912757194190886
mistralai/Mixtral-8x7B-Instruct-v0.1,0.47016972,0.34888175,-0.10293137600152988,-0.03736608630289605,-0.005405148316414619,-0.10894174697627469
mistralai/Mixtral-8x7B-v0.1,0.497463,0.5041996,-0.1179428493010653,-0.041735040274128644,-0.01032217646699031,-0.11354610735349746
mlabonne/ChimeraLlama-3-8B,0.016342945,-0.10691602,-0.11910369845629233,-0.05704269754760547,-0.026468931131061784,-0.10235323448051178
mlabonne/ChimeraLlama-3-8B-v2,0.075637914,-0.012488144,-0.10267996970147349,-0.05177182050705734,-0.018478756139930073,-0.10546653955832709
mlabonne/ChimeraLlama-3-8B-v3,0.111161135,0.015287809,-0.1245125036321756,-0.07026144479490412,-0.05167730270282205,-0.10721710001063937
mlabonne/Llama-3-8B-Instruct-abliterated-dpomix,-0.0037806395,-0.07450078,-0.10789363226682872,-0.06858268524470162,-0.0501474399268876,-0.10722597214400852
mlabonne/Meta-Llama-3-12B-Instruct,-0.02910491,-0.17564465,-0.11132371719411058,-0.05077888528095714,-0.023622723182321444,-0.10509524314364291
mlabonne/OrpoLlama-3-8B,-0.13591412,-0.2520342,-0.12620208166221072,-0.06068054219754593,-0.034281102101247234,-0.1008331661575566
mmnga/Llama-3-70B-japanese-suzume-vector-v0.1,1.9735395,1.339974,-0.11193669693771167,-0.022131747749073203,0.008094082683156542,-0.11603326568458842
mncai/yi-34B-v2,1.7816261,1.4045202,-0.1345622958171602,-0.03082579178549582,0.010218631651859563,-0.11049311573236482
mncai/yi-34B-v3,1.7958705,1.4177885,-0.1301669427916213,-0.022426359961495623,0.027329879142165673,-0.10856579470782617
mobidic/solar-10b-platypus-lora,-0.4015428,-0.56188613,-0.09186609433875255,-0.034799252437105556,-0.000468156308491706,-0.09855611982164483
monology/mixtral-4x7b_slerp,-1.8784592,-4.19194,0.014091809312889302,-0.004184940603776524,-0.0034377031219569535,0.0037696912713856895
monology/mixtral-soup,-1.7716702,-5.7741256,0.03996582818685642,0.0257591332290205,0.024584892831024257,0.0017236649076717387
monology/mixtral-ties,-1.8391128,-5.591243,-7.33357605750235e-05,-0.008210259524945031,-0.008118992072732987,0.0021831113710884665
moreh/MoMo-70B-LoRA-V1.4,1.5990227,1.1529663,-0.11740319702518091,-0.028807501175008115,0.005750970917795278,-0.10790435568044783
moreh/MoMo-70B-lora-1.8.5-DPO,1.6639024,1.2361662,-0.11793845913667446,-0.029564641220243118,0.0019731620708819436,-0.11120159191965254
moreh/MoMo-70B-lora-1.8.6-DPO,1.6724349,1.2398939,-0.12345382571065372,-0.0332168961525542,-0.003177268864360981,-0.11569659395745915
moreh/MoMo-72B-LoRA-V1.4,1.6393744,1.1959984,-0.11314797906532359,-0.024634260338812657,0.012028387320811766,-0.10804021558523376
moreh/MoMo-72B-lora-1.8.7-DPO,1.6786635,1.1933386,-0.1223275049867018,-0.03206242797095366,-0.0008371564331806603,-0.10942485232215807
mosaicml/mpt-30b,-1.102033,-1.9193721,-0.05898851908087221,-0.03124634977598677,-0.00796811908550703,-0.05773103031907518
mosaicml/mpt-30b-chat,-1.0022504,-1.7178152,-0.06985379282756106,-0.01870006955375235,0.005997595761604698,-0.06694468929236204
mosaicml/mpt-30b-instruct,-1.071746,-1.8572433,-0.07298921738319944,-0.05329784568660005,-0.03437776676181967,-0.06227185150705763
msu-rcc-lair/ruadapt_solar_10.7_darulm_unigram_proj_init_twostage_v1,-0.39303878,-0.5017752,-0.1092119656072924,-0.06976016478504236,-0.04847743298599196,-0.1039336612265567
mychen76/openmixtral-4x7b-merged,-0.1207691,-0.42237556,-0.10540495375882446,-0.039981002318363074,-0.007811832883422353,-0.10331201225220671
mychen76/openmixtral-6x7b-v2,-0.14212811,-0.40802804,-0.11237166556014881,-0.04467876809553584,-0.011214891112725733,-0.10400354696054363
namespace-Pt/Llama-3-8B-Instruct-80K-QLoRA,-0.26827237,-0.3463639,-0.10423883475011447,-0.05703314561433431,-0.030279247258355253,-0.10521012824926554
naseerfaheem/SOLAR-10.7B-Instruct-ties,-0.014880173,-0.07243276,-0.11004150137495017,-0.04716944979046917,-0.017105405394930842,-0.1022967700075673
nbeerbower/llama-3-bophades-v2-8B,-0.19572063,-0.25220406,-0.11676023994458191,-0.05959618015518926,-0.03141618575050045,-0.1039217866013678
nbeerbower/llama-3-dragonmaid-8B-v2,0.11642066,0.024778776,-0.10794833652157991,-0.04300252220626216,-0.004401958874226065,-0.10311871179273935
nbeerbower/llama-3-gutenberg-8B,0.08532488,0.014039048,-0.10976360966738265,-0.05363590809785165,-0.024356092949981648,-0.10769979121890139
nbeerbower/llama-3-sauce-v2-8B,0.08185953,-0.02249581,-0.11231313024124116,-0.06231110503711833,-0.03760726200680297,-0.10595548724339715
nbeerbower/llama-3-slerp-kraut-dragon-8B,0.08901925,-0.018944453,-0.10815287168540054,-0.049868120963414274,-0.015726188797385986,-0.10569472234966852
nbeerbower/llama-3-spicy-8B,-0.2175398,-0.23833446,-0.1122579294438682,-0.04248333251087956,-0.011318708772242276,-0.1056266343977107
nbeerbower/llama-3-spicy-abliterated-stella-8B,0.05707632,-0.052063327,-0.11335199311187616,-0.05980857280428408,-0.03354220690863157,-0.10416739470002731
nbeerbower/llama-3-stella-8B,0.120408006,0.042865984,-0.11018989121660437,-0.05108486193058052,-0.018494311459719023,-0.11066793672292394
nbeerbower/llama-3-stella-truthy-dpo-8B,0.08659746,0.014936198,-0.1048731777614962,-0.04464854969526418,-0.0060975441021352645,-0.10824108917475224
nbeerbower/llama-3-stinky-8B,0.12094889,0.022601094,-0.10935447940638231,-0.04298470070349501,-0.004407569926141179,-0.10630473919509884
nbeerbower/llama-3-stinky-v2-8B,0.09093019,-0.004091042,-0.11489885419657005,-0.05593918834448698,-0.024775017224888164,-0.1075502314562351
nbeerbower/llama-3-wissenschaft-8B,0.083063625,0.014541036,-0.10874057361916589,-0.05014707688546788,-0.016565427559149942,-0.10674170588484967
nbeerbower/llama-3-wissenschaft-8B-v2,0.0558455,0.0079117175,-0.11477487624710463,-0.05546361946958668,-0.026017888203443394,-0.10332111332590169
nisten/smaugzilla-77b,-1.90599,-4.222043,-0.029514461142017244,-0.02716324841123928,-0.028130534876126923,-0.004416374962259079
nvidia/Llama3-ChatQA-1.5-70B,1.4971014,0.95386595,-0.13654634252463524,-0.06243039731380872,-0.04666114795091717,-0.10984339963688043
ontocord/phi-3-22b,1.0896446,0.91092646,-0.1009886833703963,-0.01833915806963583,0.020522904633999854,-0.10988027087224397
oobabooga/CodeBooga-34B-v0.1,-0.8912959,-1.4446585,-0.06392419615072024,-0.025479942978909605,0.0026743636136914634,-0.07575056131003727
openaccess-ai-collective/hippogriff-30b-chat,-0.5711784,-1.1789721,-0.09925724017205714,-0.06985147069876754,-0.048446433513554474,-0.08730503141766074
openaccess-ai-collective/manticore-30b-chat-pyg-alpha,-0.66439384,-1.337052,-0.09346305065547789,-0.054057392091927545,-0.030698726471204012,-0.07784391395396087
openlynn/Llama-3-Soliloquy-8B,-0.7930765,-1.0586128,-0.10069424652300653,-0.05688049767306635,-0.03155155851465508,-0.09153453108207726
openlynn/Llama-3-Soliloquy-8B-v2,-0.28394878,-0.320969,-0.11717026618203785,-0.050547204817105174,-0.01984580408804168,-0.10623022059055642
openlynn/Llama-3-Soliloquy-Max-70B-v1,-0.44901705,-0.5763562,-0.08942053181347472,-0.027553801159359376,-0.00012651925600797782,-0.09810685432351766
openthaigpt/openthaigpt-1.0.0-70b-chat,-0.11421987,-0.53191936,-0.12283202204804096,-0.07685569136796948,-0.05798231139793326,-0.10051374564817786
orangetin/OpenHermes-Mixtral-8x7B,-0.3131939,-0.55230033,-0.13265187641349396,-0.058816500077709874,-0.03263333104716322,-0.09585859724146241
pansophic/gemma-2b-sft-preview,-1.2012993,-2.0628295,-0.10725934416594525,-0.06047698230771351,-0.041547722244648665,-0.0592031279118273
pinkyponky/SOLAR-10.7B-dpo-instruct-tuned-v0.1,-0.020195322,-0.14744194,-0.09703423988843846,-0.03847693445601261,-0.005579351012457738,-0.1085533535378519
prince-canuma/Llama-3-6B-v0.1,-0.44616884,-0.74524117,-0.11424224271113437,-0.05858991389589185,-0.03259288563452574,-0.09911278893784382
qblocks/falcon_7b_DolphinCoder,-1.7943555,-4.065946,-0.015871932434199265,-0.0065520981190599435,-0.0020219461256840605,-0.0028285170852313944
quantumaikr/QuantumLM-70B-hf,-0.42035612,-0.9439741,-0.08403907931737206,-0.02938870670675406,-0.0018835315398218427,-0.0913212913220578
quantumaikr/QuantumLM-llama2-70B-Korean-LoRA,0.4516641,0.17621462,-0.10859242245449147,-0.04635222143774604,-0.016174540091402526,-0.10451227463120218
quantumaikr/llama-2-70b-fb16-guanaco-1k,0.6669609,0.36458445,-0.10308307413278135,-0.04367505512109303,-0.00870311357478176,-0.10851637682986787
quantumaikr/llama-2-70b-fb16-orca-chat-10k,0.4830166,0.25480655,-0.1109249097254871,-0.04251960837400834,-0.007084301486136828,-0.10921273909324428
quantumaikr/quantumairk-llama-2-70B-instruct,0.57681006,0.33910695,-0.12391317347816835,-0.07427429704564421,-0.06067422164266682,-0.1115449264995337
raincandy-u/Llama-3-5B-Sheard,-0.10293257,-0.23274279,-0.1055592406442621,-0.05109797495158966,-0.021435761927917095,-0.10019571140442417
raincandy-u/Llama-3-Aplite-Instruct-4x8B,-0.014213615,-0.06620672,-0.10441611276785091,-0.04582229454709721,-0.008918102661376737,-0.10149663272773059
raincandy-u/Llama-3-Aplite-Instruct-4x8B-MoE,-0.022298021,-0.113651045,-0.10544716205280273,-0.048393144842533126,-0.014181852371921844,-0.10359399579126287
raincandy-u/phillama-3.8b-v0.1,-0.04178885,0.37534788,-0.12347301848771183,-0.04421718876622134,-0.014038431224930682,-0.10620868900597434
refine-ai/Power-Llama-3-13b-Instruct,-0.2276267,-0.36640748,-0.11830201574646027,-0.060232499540469046,-0.03349759632235545,-0.10412470221719317
refuelai/Llama-3-Refueled,-0.24218923,-0.41838855,-0.11720831506497457,-0.06433617303508367,-0.042928957838707336,-0.0996828289786262
